cluster	color	Q1_F_aquilonia	Q2_F_aquilonia	Q3_F_aquilonia	W1_F_aquilonia	W2_F_aquilonia	W3_F_aquilonia	Q1_M_chinense	Q2_M_chinense	Q3_M_chinense	W1_M_chinense	W2_M_chinense	W3_M_chinense	Q1_F_cinerea	Q2_F_cinerea	Q3_F_cinerea	W1_F_cinerea	W2_F_cinerea	W3_F_cinerea	Q1_F_exsecta	Q2_F_exsecta	W1_F_exsecta	W2_F_exsecta	Q1_F_fusca	Q2_F_fusca	Q3_F_fusca	W1_F_fusca	W2_F_fusca	W3_F_fusca	Q1_L_humile	Q2_L_humile	Q3_L_humile	W1_L_humile	W2_L_humile	W3_L_humile	Q1_Sinv_mono	Q2_Sinv_mono	Q3_Sinv_mono	W1_Sinv_mono	W2_Sinv_mono	W3_Sinv_mono	Q1_L_neglectus	Q2_L_neglectus	Q3_L_neglectus	W1_L_neglectus	W2_L_neglectus	W3_L_neglectus	Q1_M_pharaonis	Q2_M_pharaonis	Q3_M_pharaonis	W1_M_pharaonis	W2_M_pharaonis	W3_M_pharaonis	Q1_Sinv_poly	Q2_Sinv_poly	Q3_Sinv_poly	W1_Sinv_poly	W2_Sinv_poly	W3_Sinv_poly	Q1_F_pratensis	Q2_F_pratensis	Q3_F_pratensis	W1_F_pratensis	W2_F_pratensis	W3_F_pratensis	Q1_F_pressilabris	Q2_F_pressilabris	Q3_F_pressilabris	W1_F_pressilabris	W2_F_pressilabris	W3_F_pressilabris	Q1_M_Rubra	Q2_M_Rubra	Q3_M_Rubra	W1_M_Rubra	W2_M_Rubra	W3_M_Rubra	Q1_M_ruginodis	Q2_M_ruginodis	Q3_M_ruginodis	W1_M_ruginodis	W2_M_ruginodis	W3_M_ruginodis	Q1_M_sulcinodis	Q2_M_sulcinodis	Q3_M_sulcinodis	W1_M_sulcinodis	W2_M_sulcinodis	W3_M_sulcinodis	Q1_F_truncorum	Q2_F_truncorum	Q3_F_truncorum	W1_F_truncorum	W2_F_truncorum	W3_F_truncorum	W1_L_turcicus	W2_L_turcicus	W3_L_turcicus	W4_L_turcicus	W5_L_turcicus	W6_L_turcicus
FEX_0003817	Turquoise	3.884841668	12.83337681	8.381374657	5.053032046	7.738408995	8.114536265	41.95465906	53.08954846	70.74904745	60.41422808	53.91261139	64.63199461	39.01856806	35.70503723	27.30191966	15.61788164	8.970170306	17.53951408	69.62926454	105.921124	30.40856147	43.68632434	NA	NA	NA	NA	NA	NA	95.82955306	59.43214339	79.18566134	63.33461685	66.13852954	72.84537437	9.830436844	13.4393276	123.3922502	NA	417.8262431	NA	NA	NA	NA	NA	NA	NA	167.9725536	177.5871586	202.5683029	170.4955557	162.7372044	145.3237785	6.669688583	172.0513882	127.0618422	174.3339007	182.3751565	174.360764	27.78038468	41.94539169	66.87509125	14.05154789	6.30928564	9.7466996	44.75716891	37.34404482	36.10408274	45.31289312	51.41629175	17.76639945	1.316476793	1.528364884	4.526491268	0.728406915	NA	0.495561322	2.516353418	3.749016854	1.150292484	2.378849576	3.227981607	2.344940546	5.848690002	3.814288476	2.574286041	0.454906446	1.042766297	NA	28.07190678	26.37218241	29.94944609	10.71168655	24.76213347	8.244574168	1.352166351	0.826963959	0.496899486	0.377450995	1.185025902	2.170773608
FEX_0008538	Green	665.9028685	397.6909474	356.9355638	571.3428486	607.0685126	666.0990976	770.3102953	771.9820292	1684.908134	329.2471259	433.6864049	349.1615271	704.626413	713.7697291	442.7290104	614.4391521	568.4824074	408.1460313	871.4206126	727.474332	908.2482154	687.6065949	516.5493689	610.3125855	622.9798322	598.7922637	541.5689806	665.8316137	548.6208122	443.8085963	444.8321759	265.2378778	228.8207687	275.4809815	1577.515569	1581.009965	3975.723475	383.5833014	889.9299144	365.897005	33.14698729	49.60586546	43.28106163	18.60162107	32.18592393	19.64046164	1203.412274	1105.125377	1146.563424	373.3993575	460.9710147	427.5826135	27.66809147	1109.704783	765.6937145	397.2330138	487.4634949	468.2755606	687.5311844	794.1649272	995.8066253	696.8327913	536.8290739	812.8654663	700.3468157	717.8509552	713.0130872	738.9422775	709.7445146	474.5707699	1943.870139	1938.308007	1878.045992	1515.556206	1245.475251	2111.239898	2298.434696	1953.069075	1705.240699	1575.730928	1643.498142	1495.419393	2571.242383	2315.603676	2439.886857	1299.499401	1393.935227	1042.37829	467.9754682	476.2826485	615.2622624	317.9391967	558.6874479	388.049098	543.067191	638.4547681	408.6948584	639.5567398	577.9173818	453.450487
FEX_0001824	Skyblue	NA	NA	NA	NA	NA	NA	113.9033439	109.8636701	127.6891415	360.1597247	289.4343867	334.9818146	NA	NA	NA	NA	NA	NA	28.36219964	65.83579579	21.53831407	52.81119431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.342217319	3.982022993	10.34446698	1.51126846	12.99459608	0.807639429	86.73461673	90.98091883	96.55006057	82.34123825	61.28552638	64.60966039	16.75828261	10.27363728	18.33399651	16.90865015	8.494524407	12.57609622	242.3764831	21.33716239	22.06700976	8.804248394	9.016097261	8.898961098	54.82551518	45.64536812	32.35737041	32.8971533	31.0206544	33.19493638	49.95409137	42.74885155	46.5584636	17.81041792	27.41051374	26.42279407	NA	NA	NA	NA	NA	NA	154.7557352	152.9880053	123.0757522	31.87658432	33.70012798	40.2548127	79.8174165	73.99973929	100.8219128	28.1860034	37.19199792	17.37460825	NA	NA	NA	NA	NA	NA	130.4840528	41.34819796	122.2372736	148.7836331	97.9621412	291.6723779
FEX_0009328	Lightyellow	3.261108755	4.620015653	2.265236394	7.840911795	4.191638206	6.624111237	NA	NA	NA	NA	NA	NA	1.834728905	0.619879119	0.540632072	1.244903609	1.139069245	3.077107734	5.898055655	1.858903992	7.852210774	5.975578561	1.389008062	1.005767029	0.300360556	5.72809331	7.050433544	5.322967214	NA	NA	NA	NA	NA	NA	NA	0.248876437	0.738890498	NA	1.999168627	NA	0.828674682	0.235098888	2.080820271	4.069104608	0.881806135	1.491680631	1.55891001	1.467662468	2.235853233	NA	1.341240696	2.328906707	NA	3.009087003	3.467672963	1.467374732	2.049113014	0.452873338	NA	NA	NA	0.165312328	NA	NA	0.954536778	4.384497594	1.094063113	12.22804813	6.181945651	14.74233146	5.265907174	4.839822132	7.147091476	0.728406915	2.68351989	0.991122643	2.264718076	2.343135534	2.217431295	0.95153983	4.303975476	1.172470273	1.376162353	0.508571797	1.716190694	NA	0.347588766	NA	0.152564711	0.206840646	NA	0.907770047	0.131016579	1.342139981	2.366291114	2.756546531	4.720545119	2.264705968	7.505164044	1.688379473
FEX_0001892	Darkred	3191.57009	1270.216837	1255.774569	3886.827098	1479.347348	2226.678432	0.140796991	0.113197331	1.11334901	0.338768206	NA	NA	446.584024	653.8980845	646.7162493	1063.536997	1443.713315	792.184462	109.2311855	83.61272703	235.8313979	277.135221	713.4273715	775.3535393	579.355465	1203.568878	1429.676842	1109.179717	94.0056312	113.5141479	83.9666824	1395.1452	1206.255518	1195.862624	1191.23331	648.2409894	447.0287515	1229.366014	1.999168627	1584.951997	1183.529755	1251.673535	1242.391198	2579.812322	2165.715868	2023.340469	78.76392825	74.25882867	75.12466861	329.1127846	365.8323414	188.6414432	1.111614764	1759.990368	1582.299173	1396.896724	2077.034228	2068.657478	847.4415607	852.4840434	559.2256603	4649.95476	5520.432151	2926.080102	415.4303146	551.5697974	448.1999731	299.8649685	588.1281476	687.8545052	1372.430348	714.4086921	940.1855895	2461.756789	2314.961434	2056.909858	866.6975424	1346.1876	970.5114701	4658.025354	3725.987436	4036.580655	864.2058751	1051.019561	1043.915894	5019.938123	3694.347195	4382.14815	624.1056162	1006.59104	722.9541654	2349.327036	1028.127712	1235.570232	2356.825949	981.3278083	4057.730894	4226.394277	3391.939139	2610.837658
FEX_0008550	Midnightblue	32.3801553	34.90678493	31.26252747	55.0362311	147.1630435	69.0596717	26.3105489	25.24526886	33.99996591	85.4644431	91.12662632	64.76194254	NA	NA	NA	NA	NA	NA	0.181168945	0.038727167	0.250070407	0.161502123	90.9131031	111.7043546	122.2487488	52.30653628	44.41521331	127.0133397	NA	NA	NA	NA	NA	NA	88.78152914	82.16406694	45.56491406	57.95582638	78.9971483	41.18961087	42.26240879	39.73171214	21.22436676	36.62194147	11.02257669	23.61827666	43.25975277	67.51247353	46.50574724	20.66612796	32.1897767	18.822224	NA	103.6958737	98.35581494	61.14061385	53.19907207	63.8551407	104.4533204	160.1724647	211.6192547	89.2752697	87.50102893	93.61091037	118.5757403	91.21307839	111.8703846	128.5274189	118.7400127	95.07669764	70.43150845	65.21023504	84.09744303	18.9385798	24.53503899	23.45656922	87.50367377	81.07717575	58.11333066	39.48890296	58.50178666	51.97951543	103.5458959	73.48862463	103.7909227	45.03573816	51.79072608	26.43962124	87.87117081	75.89396996	92.71232982	62.26939412	128.3228783	82.9212427	37.86065782	98.99585555	31.55311737	21.89215769	31.94039814	15.19541525
FEX_0009221	Orange	114.8186537	186.3406313	145.6547001	138.4844417	69.32324725	118.0747828	88.46033198	84.33201195	20.6397778	48.95200582	42.93924801	49.92736092	217.4789792	217.303584	375.2486667	191.7151558	222.0031721	156.1570633	64.75139134	17.69831509	64.96854176	35.85347136	166.0496001	160.9227246	152.674272	190.2360084	191.8788079	144.4543171	46.33308243	58.57243314	51.39298828	119.9608942	91.17227203	88.20095458	365.6637106	294.2366565	32.51118193	102.0614992	NA	91.19056791	507.4223681	459.383228	510.2629085	280.1869173	325.8273669	295.4895023	75.21740797	94.9088396	70.2057915	52.13500463	58.57198119	57.30973624	994.8952136	231.2373941	242.9924542	76.4844623	68.05104319	67.02525407	143.4375342	213.6545724	308.0449026	197.0522952	243.9590448	161.452318	126.9533914	147.7941064	117.8354598	122.9450491	92.35943444	114.9145837	569.7053324	509.7096887	277.0689129	486.9400228	575.0399763	389.3460116	292.6594516	313.5115345	332.3375153	278.8011703	307.1998363	404.8930675	240.8284118	314.2973704	232.1147913	317.0879892	240.8790146	266.6624657	186.1289471	151.6141938	152.5360452	135.6153983	147.1316184	142.8439582	104.7928922	86.82845917	160.498534	315.9038354	252.4105171	99.85558596
FEX_0009562	Brown	4.963964353	0.513335073	2.265236394	0.522727453	1.289734832	0.993616686	72.38814208	81.43755618	120.9799291	69.77947515	55.78762521	60.87205397	0.978522083	1.363734061	0.810948109	1.358076664	0.284767311	0.153855387	112.545772	147.5284299	65.31839026	85.40474531	26.12092797	20.94780621	24.01582888	31.20303461	19.51207483	29.73519616	167.9648273	104.2853453	92.93109689	27.81987843	25.96091814	43.44505618	61.83661886	97.80843977	242.8363623	36.55686799	3.998337254	17.36424772	58.55967754	58.32568323	57.87593501	48.84960082	48.0496163	42.26428454	8.184277552	8.805974808	3.130194526	9.863379254	0.894160464	12.11031487	NA	85.89575627	63.99432831	47.93424126	49.72377639	60.68502734	1.389019234	2.888801081	4.993843636	2.479684922	NA	2.260587065	19.81300172	29.97169481	28.74468486	19.27379629	16.81372577	22.30250143	18.43067511	21.39710837	21.44127443	20.39539363	11.50079953	18.500956	57.80063802	39.41856909	36.24391451	37.92361994	28.33450522	24.91108506	1.032121765	NA	0.858095347	NA	NA	NA	28.53112656	23.68325401	37.82239157	31.73564083	5.764729485	29.49256741	0.338041588	NA	0.248449743	NA	NA	0.241197068
FEX_0005842	Brown	133.811213	91.88697798	89.47683755	168.4924824	355.0586255	177.5261812	0.42665755	0.565986657	0.428211158	NA	0.477102756	NA	44.04694841	81.69262927	45.27523291	92.60498427	80.67030778	171.6718405	70.09889471	36.86826251	159.1468075	184.9425414	0.25254692	0.232100084	0.700841298	NA	NA	NA	182.9996536	153.8756752	177.9436277	82.07850658	72.31970052	92.69527073	590.8663343	244.8969029	1062.27824	458.2799121	103.9567686	472.0652461	179.5461811	183.8473307	335.424066	87.48574908	85.53519509	78.56184656	1.55891001	3.424545759	1.34151194	2.348423632	0.447080232	9.781408168	NA	NA	0.315242997	0.489124911	1.229467808	0.905746677	78.24993554	40.55876717	31.9469175	67.11680523	83.9485506	88.04391728	8.272652074	8.860338889	7.050628952	17.27876366	77.33264088	32.5087309	38.50694621	56.54695342	53.5745977	92.13983274	123.1390605	153.9229983	43.78454948	68.18524404	57.93039257	110.778267	95.76345435	125.4543192	34.06001825	27.71716292	19.73619298	37.30232858	62.56597781	38.52630524	67.28103745	132.8951153	75.29800008	127.6324686	168.5371072	91.49559984	85.62255374	231.0096254	77.69520366	68.73760063	94.55321669	83.14062918
FEX_0007242	Brown	14.46024398	26.95009131	24.46455305	14.28788372	16.44411911	17.22268922	45.51440521	40.52577664	58.9338452	52.84784019	37.21401494	35.05174311	NA	NA	NA	NA	NA	NA	86.14865155	107.7746062	54.31204144	50.52674677	34.76687178	38.60598057	39.56449368	23.06461993	15.73757487	13.37900277	72.30536522	73.13766911	69.02599158	17.1654569	33.99644042	28.46400233	63.73928406	95.08075402	163.0485033	59.16936365	3.998337254	70.66845002	3.038473835	6.112571099	NA	1.162601317	3.086321472	0.745840315	5.456185034	2.935324936	5.813218405	5.16653199	7.153283711	3.260469389	NA	8.206600918	9.457289898	0.978249822	2.868758219	1.358620015	20.3722821	24.76395839	21.75126743	17.64213166	16.12022481	21.18527015	32.20501029	35.40207776	30.63376717	12.36096169	38.72464068	23.14924047	11.51917194	9.424916783	8.338273389	4.006238034	5.367039779	3.799303465	0.251635342	2.108821981	0.277178912	0.475769915	1.434658492	0.781646849	12.72950177	6.35714746	5.577619755	2.27453223	5.56142025	NA	28.07190678	29.37137178	38.67964899	13.07188867	18.86638741	13.80678572	13.18362192	17.09058849	11.92558767	24.15686366	20.54044896	19.53696247
FEX_0003030	Cyan	NA	NA	NA	NA	NA	0.496808343	NA	NA	NA	NA	NA	NA	2.813250988	2.851443945	1.621896217	1.244903609	0.711918278	3.384818507	9.762993149	12.70251061	4.883875045	4.279806266	3.030563043	1.856800669	2.3217871	1.205914381	0.629502995	2.936809497	19.43896736	28.28322128	23.7556984	14.40319947	23.48844974	18.53905415	0.951332598	3.982022993	20.19634029	NA	16.99293333	0.807639429	16.29726875	20.68870218	25.3860073	30.80893489	24.24966871	32.81697388	1.948637512	8.316753985	1.34151194	NA	1.788320928	NA	NA	NA	NA	NA	NA	NA	6.94509617	11.32410024	20.45423626	3.63687122	4.206190427	2.141608799	4.666624247	2.929392455	8.752504906	7.04441903	2.449450164	0.756016998	0.658238397	0.254727481	0.238236383	1.821017288	0.766719968	2.808180822	0.251635342	NA	0.277178912	NA	NA	0.390823424	NA	NA	0.214523837	NA	0.695177531	NA	6.850155513	9.956274512	11.27651209	1.815540093	5.109646589	4.793357075	3.380415877	19.84713502	4.223645632	2.642156962	3.950086339	6.271123756
FEX_0002607	Violet	236.7595172	100.3570067	97.85821221	376.9788421	883.4468647	673.9321092	69.26074224	62.3649378	78.63840982	146.178481	144.8006863	103.7326415	110.6953106	143.3160522	64.2000586	231.099379	195.102628	244.6300648	61.76190245	65.63596361	151.537165	158.8712537	137.3766855	170.1061513	154.986047	662.9710271	516.0237491	650.8336947	123.0106966	102.6431741	97.27136757	762.3278063	560.3880521	520.7695215	212.7718777	186.2193053	191.6189359	902.9659455	116.1317056	848.9946058	114.9040314	126.7183009	61.17611596	443.4858983	328.9136883	447.5663426	95.4832381	108.1178018	88.98695865	199.146324	243.6587264	214.7251984	187.8628951	223.2222805	241.4761354	736.6221156	617.6026624	701.0479277	223.6135764	202.9105434	301.8792159	348.4321003	580.7084029	438.3242626	190.835235	191.7870591	189.6376063	481.1404654	462.3652113	581.4640132	142.8377321	175.5072341	221.083363	446.4988709	412.1349846	569.5816642	155.6062627	193.5429951	145.5189287	702.0222983	873.7931012	718.2982797	182.4928897	131.4098666	162.0191277	806.3580682	1062.485008	665.5154834	181.2468764	179.0216136	184.0666281	723.5072515	945.0212756	588.2599536	940.4756423	1784.861122	1071.603494	363.9646706	422.1654775	416.0528816
FEX_0011349	Steelblue	5.611437964	0.256667536	2.491760033	12.1969739	6.126240454	7.069582718	NA	NA	NA	NA	NA	NA	0.489261041	0.123975824	0.135158018	0.439111455	2.562905802	2.76939696	1.409091795	0.387271665	12.45350626	8.317359348	0.12627346	1.160500418	1.10132204	11.60692592	12.4641593	15.41824986	NA	1.121361196	NA	0.789216409	0.309058549	0.56178952	NA	NA	NA	NA	2.998752941	NA	NA	0.940395554	NA	2.325202633	1.76361227	2.486134385	NA	NA	NA	NA	NA	NA	NA	6.018174006	9.142046902	191.736965	17.21254932	27.1724003	0.185202565	NA	NA	4.132808204	5.608253902	3.688326264	0.318178926	0.639405899	0.364687704	3.189925598	3.032652584	10.96224647	1.316476793	1.273637403	4.764727651	153.6938591	139.1596743	267.2727394	1.258176709	1.40588132	0.277178912	52.33469067	32.99714532	44.55387037	4.816568237	4.577146171	3.217857551	89.16166343	48.66242719	89.13929448	0.915388265	0.723942262	1.333781	23.4204672	15.06690661	15.14700836	5.74670699	8.809922712	11.92558767	7.171568898	12.24526765	12.54224751
FEX_0005357	Magenta	112.6604084	13.09004435	18.57493843	121.7780723	78.99733327	143.2464055	1.706630199	1.697959972	2.226698019	8.807973365	11.45046613	5.984443946	0.978522083	1.611685708	0.810948109	8.940671373	3.986742358	2.923252347	12.93465748	13.74814411	226.4820156	164.8193769	10.48069719	13.84863832	12.81538374	42.96069982	81.33052795	5.690068401	0.911201595	2.990296523	1.045848357	1.381128716	1.236234197	1.310842212	NA	NA	NA	NA	NA	NA	1.38112447	0.940395554	3.329312433	18.60162107	17.19521963	12.68425763	0.389727502	NA	NA	NA	0.894160464	0.465781341	NA	NA	NA	NA	NA	NA	5.463475654	7.51088281	0.478861718	37.36058616	44.69077329	30.57741452	4.348445321	4.381757283	3.525314476	25.51940479	38.50885579	44.60500287	NA	NA	NA	NA	NA	NA	29.44133499	12.65293188	24.46103897	38.53736313	60.61432129	44.55387037	16.85798883	22.37715906	20.80881216	22.29041586	36.84440916	22.23949856	6.712847274	7.032581976	3.758837363	62.09147119	47.16596851	38.53859088	9.127122867	31.42463045	3.726746146	6.416666909	2.769010524	4.823941351
FEX_0004906	Paleturquoise	0.215824537	0.513335073	0.226523639	16.55477844	0.134347378	0.200379365	486.6555566	517.2291708	82.53855705	430.8996078	567.0867208	686.8243726	NA	NA	NA	NA	NA	NA	57.08895146	34.92067331	79.91474984	67.11543736	0.25254692	NA	0.200240371	0.602957191	0.377701797	1.101303561	NA	NA	NA	NA	NA	NA	NA	NA	0.246296833	NA	67.97173332	NA	NA	NA	NA	NA	NA	NA	143.4197209	142.3632594	129.6884309	126.8148761	134.1240696	118.3084607	108.9382469	591.1871169	596.4082253	234.3201798	284.8226107	259.0435495	426.5807709	414.5337109	268.5524926	470.9169636	713.7484535	447.6414507	NA	NA	NA	NA	NA	NA	807.0726806	839.9434891	454.9338137	864.0071466	1181.132111	716.7551174	978.3254964	985.6915114	1146.090452	792.5517978	650.6068662	672.9783954	249.6736954	320.5222892	293.3205872	395.4365264	278.2587104	432.8770332	421.3989876	430.5015741	405.2208557	484.208174	243.0161019	407.4487727	NA	NA	10.18643947	NA	NA	NA
FEX_0006590	Blue	NA	NA	NA	NA	NA	NA	174.5029378	206.4741965	225.2767515	212.6329462	250.0447832	201.5594918	NA	NA	NA	NA	NA	NA	84.14291003	55.99483551	112.5816971	152.5137226	427.4356626	448.2471548	365.2224172	762.6428655	1015.748407	737.517298	NA	NA	NA	NA	NA	NA	181.3874153	151.366649	82.01684531	1104.243538	186.5024412	1241.341802	861.9183481	1911.13297	662.1919197	708.6752586	769.3758528	1165.745927	307.1052719	540.0312973	352.1871295	382.3233673	385.8615358	367.035697	57.80396772	443.435474	570.3470868	831.5123483	639.7207882	660.2621549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	285.8169854	272.8386045	303.7513877	417.3771624	330.9815096	551.2425916	293.338867	328.0014846	208.9125176	281.9317363	363.6859277	421.2724772	264.5672124	246.1487496	269.8709866	391.6744501	560.6572031	333.1316735	NA	NA	NA	NA	NA	NA	1386.004314	2024.661374	2204.492086	781.7010099	1146.315056	718.2848671
FEX_0006527	Red	4.532315279	9.496698842	9.740516493	6.621214405	2.149558054	5.133686209	65.43931278	61.35295366	296.7503322	48.1050853	35.54415529	21.71498232	159.7449532	118.0225047	117.760478	139.9950695	92.98079865	264.400482	425.205527	456.5352024	265.5447636	198.752588	122.4852563	131.8328475	150.2393491	116.6465907	110.3896452	165.5626354	588.5678901	583.6485672	526.5114385	124.1279569	134.7495275	133.7059057	39.9908513	103.2837214	418.7046157	47.10936596	434.1394591	37.95905315	98.10127112	116.6090487	86.14595922	68.87831501	70.5444908	83.78272877	23.0796627	10.27363728	12.07360746	4.696847264	8.047444175	10.24718951	NA	0.820660092	1.89145798	1.956499643	2.049113014	2.264366692	53.65966503	35.93668545	39.00875968	66.12493127	68.7011103	66.62782929	79.54473148	78.829613	98.22255506	164.9457361	133.2034327	195.0523854	0.987357595	2.802002287	0.714709148	NA	1.150079953	0.991122643	0.754906025	2.108821981	3.04896803	3.806159321	10.40127407	0.781646849	4.472527648	1.52571539	2.145238367	NA	0.695177531	0.75541775	133.0364278	110.2439961	95.06220944	104.5097499	128.3962476	80.91186742	76.39739881	65.33015277	86.21206085	68.69608102	80.58176131	90.23664691
FEX_0006006	Darkmagenta	0.431649074	1.540005218	0.226523639	NA	NA	0.828013905	14.07969914	17.31919171	54.8966704	30.82790678	30.0574736	18.12431595	0.856206823	0.247951647	0.135158018	0.792211387	NA	0.615421547	144.5687922	117.6399646	123.8846295	128.3982255	0.883914221	0.85103364	1.001201854	0.904435786	2.516752974	0.550651781	38.87793471	29.40458247	27.78968492	2.959561535	4.944936788	3.932526637	NA	NA	0.492593666	NA	4.198254117	NA	0.552449788	0.235098888	NA	0.581300658	3.086321472	0.497226877	1.55891001	1.956883291	1.34151194	NA	1.341240696	1.863125365	4.446459055	2.188426911	4.413401953	9.782498215	3.688403425	3.622986707	0.83341154	0.462208173	NA	0.165312328	NA	0.951826133	12.83321668	15.74765386	18.72063549	36.42097552	34.05902132	48.76309636	37.19046942	55.02113581	52.75744691	29.86468352	27.60191886	29.07293086	12.33013175	18.27645717	15.79919797	4.281929236	10.75993869	11.72470273	6.536771179	4.068574374	3.217857551	2.729438676	5.213831484	1.5108355	0.610258843	0.827362585	0.363758454	0.726216037	0.262033158	0.191734283	1.352166351	1.102618612	NA	NA	NA	NA
FEX_0005502	Turquoise	47.47708167	72.12357769	81.54851018	47.74244071	53.41651765	87.43826833	55.74991983	50.44865472	105.2140507	34.55605089	40.31518285	48.90145624	204.0218543	134.1418412	159.7567774	136.0340125	103.370534	94.7749182	121.866713	216.8926578	44.73759578	122.5332759	NA	NA	NA	NA	NA	NA	54.21649489	68.15384158	42.28215502	10.25981332	7.108346633	7.677790101	1.268443464	5.475281616	70.44335714	NA	496.7934039	1.615278858	11.88043269	6.347669987	10.82026541	9.882111192	16.75431656	5.966722524	215.9090364	171.2272879	223.5853233	222.3487495	185.5382963	227.5574743	NA	NA	0.315242997	NA	NA	NA	112.7077987	146.7499394	145.9652609	67.39948932	48.56222106	78.53398443	133.6351489	125.7821016	152.561023	125.2085671	69.75100943	66.1514873	53.64642933	63.93659764	67.42089626	73.56909844	65.5545573	70.36805578	74.73569652	64.90485429	64.85986537	22.84171363	41.60868292	31.26587394	92.20287768	99.42578627	111.7626285	52.76914774	42.40582941	48.34673599	108.998332	106.9541956	125.2541612	63.18079525	51.22748247	69.40781044	1.014124763	1.102618612	0.496899486	2.264705968	1.185025902	1.688379473
FEX_0002938	Darkolivegreen	22.92488233	16.68338986	17.21579659	28.05303998	29.34146744	30.80211725	185.0513347	207.4601453	300.1297747	164.6294914	173.1071928	144.6337511	NA	NA	NA	NA	NA	NA	200.0811712	234.3810717	147.8948895	129.2016986	12.24852563	14.69967196	14.91790763	12.20988311	9.064843128	8.443327305	NA	NA	NA	NA	NA	NA	0.634221732	0.248876437	1.724077829	NA	4.997921568	NA	18.23084301	35.02973437	20.39203865	54.06096122	45.85391902	69.36314934	59.23858037	28.86402854	39.79818754	93.93694528	56.77918946	80.58017205	3.334844291	NA	NA	0.489124911	NA	NA	21.66870005	37.89991466	24.69558291	32.8971533	30.46158159	32.36208851	27.57550691	48.68619204	39.26349388	52.89959951	30.32652584	38.93487538	32.25368144	30.31257019	23.10892911	37.51295613	33.73567861	20.8135755	33.46750046	42.99653705	33.26146942	36.15851355	51.64770572	53.54280912	61.58326531	47.2971771	53.63524966	69.1457798	85.14881991	63.583512	NA	NA	NA	NA	NA	NA	75.72131564	98.69263543	59.62793834	56.99510019	68.33649366	53.06335486
FEX_0005966	Green	88.91970928	117.5537316	87.65558749	65.86365908	83.08041879	53.48969824	156.926069	178.1556201	219.5404348	55.58169962	46.99462143	67.17623821	280.9605994	262.2088671	292.6157576	87.93546401	113.4868927	113.8529862	241.3794374	226.642222	118.3340667	89.79518053	250.6528184	232.7313958	228.6745035	83.20809229	66.11669956	65.52756191	27.94351557	26.54511142	23.60629149	17.56006511	13.59857617	11.79757991	12.38317932	18.41685634	11.79515532	13.5674974	670.7610578	19.30258235	139.7697964	155.1652664	158.9621838	43.58301686	32.62682699	35.30310826	249.0748468	175.5568922	229.8546557	88.62481102	97.46349056	98.27986302	276.7920762	1.094213456	NA	0.489124911	NA	NA	199.0983129	122.831822	143.724188	76.53960794	63.26986692	68.53148156	210.090363	244.4878068	227.0788773	84.40011479	99.37769236	68.4195383	350.2749804	366.3006644	408.8136324	190.8426118	166.7884283	186.8200107	393.5576746	373.9620881	366.5219905	169.3740898	169.3112219	135.3460601	305.852083	389.9118251	384.4267154	216.0760128	178.3130368	179.7894245	176.6699351	168.7819674	223.5901967	63.36234926	29.34771374	47.3583679	5.618251187	10.20197871	8.447291265	9.81372586	12.24526765	12.30105044
